,question,ground_truth,contexts,answer
10,Apa bentuk Tugas Akhir?,Penelitian atau perancangan yang terdiri dari proposal tugas akhir dan laporan tugas akhir,"['Nomor : 1710/IT2.I/T/TU.00.08/II/2024 Perihal : Pelaksanaan Perencanaan Kegiatan SKEM/ Program MB-KM Lampiran : 1 lembar \nKepada Yth. Para Dekan Para Kepala Departemen Para Kepala Program Studi Sarjana dan Sarjana Terapan di Tempat', 'Sehubungan dengan kurikulum Program Sarjana dan Sarjana Terapan tahun 2023 – 2028 maka Berikut kami sampaikan beberapa teknis terkait pelaksanaan perencanaan kegiatan Satuan Kegiatan Ekstrakurikuler Mahasiswa (SKEM)/ program Merdeka Belajar–Kampus Merdeka (MB-KM) disampaikan bahwa:', 'Program MB-KM, mengajukan Form 1 Matching Up Program MB-KM Ke MK Inti Prodi (jika konversi kegiatan ke Mata Kuliah Inti) dan Form 2 Surat Permohonan Kredit Transfer (Learning Agreement). 8. Form 1 dan Form 2 dapat diakses di link https://its.id/Form12SEWR1RencanaMBKM.', 'A. Bagi Mahasiswa 1. Membuat perencanaan Kegiatan SKEM/ Program MB-KM dilaksanakan di awal semester. 2. Memilih kelas MB-KM secara mandiri melalui menu Formulir Rencana Studi (FRS) di SI Akademik. 3. Membuat dan menyimpan usulan portofolio yang tersedia di myITS StudentConnect untuk 1 (satu) semester ke depan. 4. Merencanakan SKEM dan memetakan portofolio (sehubungan dengan Bentuk Kegiatan Pembelajaran/ BKP MB-KM) yang telah diusulkan dengan sks mata kuliah yang ingin dikonversikan. 5. Melakukan perwalian dengan dosen wali untuk kemudian mendapatkan persetujuan FRS. 6. Panduan pengguna dan rencana kegiatan SKEM/ Program MB-KM dan penjelasan terkait lainnya dapat diakses di link https://its.id/panduan-rencana-skem-MBKM dan https://its.id/RencanaKegiatanSKEMMBKM . 7. Bagi mahasiswa yang merencanakan Program MB-KM, mengajukan Form 1 Matching Up Program MB-KM Ke MK Inti Prodi (jika konversi kegiatan ke Mata Kuliah Inti) dan Form 2 Surat Permohonan Kredit Transfer (Learning Agreement). 8.']","Tugas Akhir dalam konteks ini adalah pelaksanaan perencanaan kegiatan Satuan Kegiatan Ekstrakurikuler Mahasiswa (SKEM)/ program Merdeka Belajar–Kampus Merdeka (MB-KM) yang dilakukan oleh mahasiswa. Tugas Akhir ini meliputi pembuatan perencanaan kegiatan SKEM/ Program MB-KM di awal semester, pemilihan kelas MB-KM secara mandiri melalui menu Formulir Rencana Studi (FRS) di SI Akademik, pembuatan dan penyimpanan usulan portofolio untuk satu semester ke depan, merencanakan SKEM dan memetakan portofolio yang telah diusulkan dengan sks mata kuliah yang ingin dikonversikan, melakukan perwalian dengan dosen wali untuk mendapatkan persetujuan FRS, serta mengajukan Form 1 Matching Up Program MB-KM Ke MK Inti Prodi dan Form 2 Surat Permohonan Kredit Transfer (Learning Agreement)."
11,Apa isi bagian ‘Awal’ laporan tugas akhir?,"Judul Tugas Akhir, Halaman pengesahan, Abstrak, Kata pengantar, Daftar isi, Daftar gambar, grafik, diagram, Daftar tabel, Daftar simbol","['Nomor : 1710/IT2.I/T/TU.00.08/II/2024 Perihal : Pelaksanaan Perencanaan Kegiatan SKEM/ Program MB-KM Lampiran : 1 lembar \nKepada Yth. Para Dekan Para Kepala Departemen Para Kepala Program Studi Sarjana dan Sarjana Terapan di Tempat', 'Sehubungan dengan kurikulum Program Sarjana dan Sarjana Terapan tahun 2023 – 2028 maka Berikut kami sampaikan beberapa teknis terkait pelaksanaan perencanaan kegiatan Satuan Kegiatan Ekstrakurikuler Mahasiswa (SKEM)/ program Merdeka Belajar–Kampus Merdeka (MB-KM) disampaikan bahwa:', 'B. Bagi Dosen Wali 1. Melakukan pendampingan dan pengecekan dari pengajuan perencanaan kegiatan SKEM/ program MB-KM yang diajukan oleh mahasiswa. 2. Jika dinilai sudah sesuai pengajuan perencanaan Kegiatan SKEM/ Program MB-KM oleh mahasiswa, dosen wali dapat melakukan persetujuan FRS. \nDemikian Surat Edaran ini dibuat untuk dilaksanakan dengan sebaik - baiknya. Atas perhatiannya diucapkan terimakasih.', 'Surabaya, 12 Februari 2024 Wakil Rektor Bidang Akademik dan Kemahasiswaan, \nProf. Dr. Ir. Adi Soeprijanto, M.T. 196404051990021001']",Saya tidak tahu.
12,Apa yang harus ada dalam halaman abstrak laporan tugas akhir?,"Judul, nama penulis, NRP, nama pembimbing, abstrak, kata kunci, ditulis dalam bahasa Inggris dan Indonesia","['Nomor : 1710/IT2.I/T/TU.00.08/II/2024 Perihal : Pelaksanaan Perencanaan Kegiatan SKEM/ Program MB-KM Lampiran : 1 lembar \nKepada Yth. Para Dekan Para Kepala Departemen Para Kepala Program Studi Sarjana dan Sarjana Terapan di Tempat', 'Sehubungan dengan kurikulum Program Sarjana dan Sarjana Terapan tahun 2023 – 2028 maka Berikut kami sampaikan beberapa teknis terkait pelaksanaan perencanaan kegiatan Satuan Kegiatan Ekstrakurikuler Mahasiswa (SKEM)/ program Merdeka Belajar–Kampus Merdeka (MB-KM) disampaikan bahwa:', 'B. Bagi Dosen Wali 1. Melakukan pendampingan dan pengecekan dari pengajuan perencanaan kegiatan SKEM/ program MB-KM yang diajukan oleh mahasiswa. 2. Jika dinilai sudah sesuai pengajuan perencanaan Kegiatan SKEM/ Program MB-KM oleh mahasiswa, dosen wali dapat melakukan persetujuan FRS. \nDemikian Surat Edaran ini dibuat untuk dilaksanakan dengan sebaik - baiknya. Atas perhatiannya diucapkan terimakasih.', 'A. Bagi Mahasiswa 1. Membuat perencanaan Kegiatan SKEM/ Program MB-KM dilaksanakan di awal semester. 2. Memilih kelas MB-KM secara mandiri melalui menu Formulir Rencana Studi (FRS) di SI Akademik. 3. Membuat dan menyimpan usulan portofolio yang tersedia di myITS StudentConnect untuk 1 (satu) semester ke depan. 4. Merencanakan SKEM dan memetakan portofolio (sehubungan dengan Bentuk Kegiatan Pembelajaran/ BKP MB-KM) yang telah diusulkan dengan sks mata kuliah yang ingin dikonversikan. 5. Melakukan perwalian dengan dosen wali untuk kemudian mendapatkan persetujuan FRS. 6. Panduan pengguna dan rencana kegiatan SKEM/ Program MB-KM dan penjelasan terkait lainnya dapat diakses di link https://its.id/panduan-rencana-skem-MBKM dan https://its.id/RencanaKegiatanSKEMMBKM . 7. Bagi mahasiswa yang merencanakan Program MB-KM, mengajukan Form 1 Matching Up Program MB-KM Ke MK Inti Prodi (jika konversi kegiatan ke Mata Kuliah Inti) dan Form 2 Surat Permohonan Kredit Transfer (Learning Agreement). 8.']",Saya tidak tahu.
13,Bagaimana cara login ke MONTA?,Melakukan login dengan default username dan password adalah NRP ke monta.if.its.ac.id,"['Program MB-KM, mengajukan Form 1 Matching Up Program MB-KM Ke MK Inti Prodi (jika konversi kegiatan ke Mata Kuliah Inti) dan Form 2 Surat Permohonan Kredit Transfer (Learning Agreement). 8. Form 1 dan Form 2 dapat diakses di link https://its.id/Form12SEWR1RencanaMBKM.', 'Nomor : 1710/IT2.I/T/TU.00.08/II/2024 Perihal : Pelaksanaan Perencanaan Kegiatan SKEM/ Program MB-KM Lampiran : 1 lembar \nKepada Yth. Para Dekan Para Kepala Departemen Para Kepala Program Studi Sarjana dan Sarjana Terapan di Tempat', 'A. Bagi Mahasiswa 1. Membuat perencanaan Kegiatan SKEM/ Program MB-KM dilaksanakan di awal semester. 2. Memilih kelas MB-KM secara mandiri melalui menu Formulir Rencana Studi (FRS) di SI Akademik. 3. Membuat dan menyimpan usulan portofolio yang tersedia di myITS StudentConnect untuk 1 (satu) semester ke depan. 4. Merencanakan SKEM dan memetakan portofolio (sehubungan dengan Bentuk Kegiatan Pembelajaran/ BKP MB-KM) yang telah diusulkan dengan sks mata kuliah yang ingin dikonversikan. 5. Melakukan perwalian dengan dosen wali untuk kemudian mendapatkan persetujuan FRS. 6. Panduan pengguna dan rencana kegiatan SKEM/ Program MB-KM dan penjelasan terkait lainnya dapat diakses di link https://its.id/panduan-rencana-skem-MBKM dan https://its.id/RencanaKegiatanSKEMMBKM . 7. Bagi mahasiswa yang merencanakan Program MB-KM, mengajukan Form 1 Matching Up Program MB-KM Ke MK Inti Prodi (jika konversi kegiatan ke Mata Kuliah Inti) dan Form 2 Surat Permohonan Kredit Transfer (Learning Agreement). 8.', 'B. Bagi Dosen Wali 1. Melakukan pendampingan dan pengecekan dari pengajuan perencanaan kegiatan SKEM/ program MB-KM yang diajukan oleh mahasiswa. 2. Jika dinilai sudah sesuai pengajuan perencanaan Kegiatan SKEM/ Program MB-KM oleh mahasiswa, dosen wali dapat melakukan persetujuan FRS. \nDemikian Surat Edaran ini dibuat untuk dilaksanakan dengan sebaik - baiknya. Atas perhatiannya diucapkan terimakasih.']",Saya tidak mengetahui cara login ke MONTA.
14,Apa yang dilakukan setelah topik dan draft proposal TA sudah disetujui?,Melakukan pendaftaran proposal TA ke sistem MONTA dan mengunggah file draft proposal yang sudah disepakati pembimbing,"['Nomor : 1710/IT2.I/T/TU.00.08/II/2024 Perihal : Pelaksanaan Perencanaan Kegiatan SKEM/ Program MB-KM Lampiran : 1 lembar \nKepada Yth. Para Dekan Para Kepala Departemen Para Kepala Program Studi Sarjana dan Sarjana Terapan di Tempat', 'B. Bagi Dosen Wali 1. Melakukan pendampingan dan pengecekan dari pengajuan perencanaan kegiatan SKEM/ program MB-KM yang diajukan oleh mahasiswa. 2. Jika dinilai sudah sesuai pengajuan perencanaan Kegiatan SKEM/ Program MB-KM oleh mahasiswa, dosen wali dapat melakukan persetujuan FRS. \nDemikian Surat Edaran ini dibuat untuk dilaksanakan dengan sebaik - baiknya. Atas perhatiannya diucapkan terimakasih.', 'Sehubungan dengan kurikulum Program Sarjana dan Sarjana Terapan tahun 2023 – 2028 maka Berikut kami sampaikan beberapa teknis terkait pelaksanaan perencanaan kegiatan Satuan Kegiatan Ekstrakurikuler Mahasiswa (SKEM)/ program Merdeka Belajar–Kampus Merdeka (MB-KM) disampaikan bahwa:', 'A. Bagi Mahasiswa 1. Membuat perencanaan Kegiatan SKEM/ Program MB-KM dilaksanakan di awal semester. 2. Memilih kelas MB-KM secara mandiri melalui menu Formulir Rencana Studi (FRS) di SI Akademik. 3. Membuat dan menyimpan usulan portofolio yang tersedia di myITS StudentConnect untuk 1 (satu) semester ke depan. 4. Merencanakan SKEM dan memetakan portofolio (sehubungan dengan Bentuk Kegiatan Pembelajaran/ BKP MB-KM) yang telah diusulkan dengan sks mata kuliah yang ingin dikonversikan. 5. Melakukan perwalian dengan dosen wali untuk kemudian mendapatkan persetujuan FRS. 6. Panduan pengguna dan rencana kegiatan SKEM/ Program MB-KM dan penjelasan terkait lainnya dapat diakses di link https://its.id/panduan-rencana-skem-MBKM dan https://its.id/RencanaKegiatanSKEMMBKM . 7. Bagi mahasiswa yang merencanakan Program MB-KM, mengajukan Form 1 Matching Up Program MB-KM Ke MK Inti Prodi (jika konversi kegiatan ke Mata Kuliah Inti) dan Form 2 Surat Permohonan Kredit Transfer (Learning Agreement). 8.']","Setelah topik dan draft proposal TA sudah disetujui, langkah selanjutnya adalah melakukan perwalian dengan dosen pembimbing untuk mendapatkan persetujuan Formulir Rencana Studi (FRS)."
15,Dimana mahasiswa dapat mencetak cover proposal TA?,Menu Cetak Cover –> Cetak Cover Proposal TA di MONTA,"['Nomor : 1710/IT2.I/T/TU.00.08/II/2024 Perihal : Pelaksanaan Perencanaan Kegiatan SKEM/ Program MB-KM Lampiran : 1 lembar \nKepada Yth. Para Dekan Para Kepala Departemen Para Kepala Program Studi Sarjana dan Sarjana Terapan di Tempat', 'Program MB-KM, mengajukan Form 1 Matching Up Program MB-KM Ke MK Inti Prodi (jika konversi kegiatan ke Mata Kuliah Inti) dan Form 2 Surat Permohonan Kredit Transfer (Learning Agreement). 8. Form 1 dan Form 2 dapat diakses di link https://its.id/Form12SEWR1RencanaMBKM.', 'A. Bagi Mahasiswa 1. Membuat perencanaan Kegiatan SKEM/ Program MB-KM dilaksanakan di awal semester. 2. Memilih kelas MB-KM secara mandiri melalui menu Formulir Rencana Studi (FRS) di SI Akademik. 3. Membuat dan menyimpan usulan portofolio yang tersedia di myITS StudentConnect untuk 1 (satu) semester ke depan. 4. Merencanakan SKEM dan memetakan portofolio (sehubungan dengan Bentuk Kegiatan Pembelajaran/ BKP MB-KM) yang telah diusulkan dengan sks mata kuliah yang ingin dikonversikan. 5. Melakukan perwalian dengan dosen wali untuk kemudian mendapatkan persetujuan FRS. 6. Panduan pengguna dan rencana kegiatan SKEM/ Program MB-KM dan penjelasan terkait lainnya dapat diakses di link https://its.id/panduan-rencana-skem-MBKM dan https://its.id/RencanaKegiatanSKEMMBKM . 7. Bagi mahasiswa yang merencanakan Program MB-KM, mengajukan Form 1 Matching Up Program MB-KM Ke MK Inti Prodi (jika konversi kegiatan ke Mata Kuliah Inti) dan Form 2 Surat Permohonan Kredit Transfer (Learning Agreement). 8.', 'Sehubungan dengan kurikulum Program Sarjana dan Sarjana Terapan tahun 2023 – 2028 maka Berikut kami sampaikan beberapa teknis terkait pelaksanaan perencanaan kegiatan Satuan Kegiatan Ekstrakurikuler Mahasiswa (SKEM)/ program Merdeka Belajar–Kampus Merdeka (MB-KM) disampaikan bahwa:']",Mahasiswa dapat mencetak cover proposal TA di link https://its.id/Form12SEWR1RencanaMBKM.
16,Konten apa saja yang harus ada dalam video Tugas Akhir?,"Logo ITS, Judul Tugas Akhir, Data Pembuat dan Pembimbing, Deskripsi singkat Tugas Akhir, Cara jalannya aplikasi","['Sehubungan dengan kurikulum Program Sarjana dan Sarjana Terapan tahun 2023 – 2028 maka Berikut kami sampaikan beberapa teknis terkait pelaksanaan perencanaan kegiatan Satuan Kegiatan Ekstrakurikuler Mahasiswa (SKEM)/ program Merdeka Belajar–Kampus Merdeka (MB-KM) disampaikan bahwa:', 'B. Bagi Dosen Wali 1. Melakukan pendampingan dan pengecekan dari pengajuan perencanaan kegiatan SKEM/ program MB-KM yang diajukan oleh mahasiswa. 2. Jika dinilai sudah sesuai pengajuan perencanaan Kegiatan SKEM/ Program MB-KM oleh mahasiswa, dosen wali dapat melakukan persetujuan FRS. \nDemikian Surat Edaran ini dibuat untuk dilaksanakan dengan sebaik - baiknya. Atas perhatiannya diucapkan terimakasih.', 'Nomor : 1710/IT2.I/T/TU.00.08/II/2024 Perihal : Pelaksanaan Perencanaan Kegiatan SKEM/ Program MB-KM Lampiran : 1 lembar \nKepada Yth. Para Dekan Para Kepala Departemen Para Kepala Program Studi Sarjana dan Sarjana Terapan di Tempat', 'Program MB-KM, mengajukan Form 1 Matching Up Program MB-KM Ke MK Inti Prodi (jika konversi kegiatan ke Mata Kuliah Inti) dan Form 2 Surat Permohonan Kredit Transfer (Learning Agreement). 8. Form 1 dan Form 2 dapat diakses di link https://its.id/Form12SEWR1RencanaMBKM.']","Konten yang harus ada dalam video Tugas Akhir antara lain:
1. Pendampingan dan pengecekan dari pengajuan perencanaan kegiatan SKEM/ program MB-KM yang diajukan oleh mahasiswa.
2. Persetujuan FRS jika dinilai sudah sesuai pengajuan perencanaan kegiatan SKEM/ Program MB-KM oleh mahasiswa.
3. Form 1 Matching Up Program MB-KM Ke MK Inti Prodi (jika konversi kegiatan ke Mata Kuliah Inti).
4. Form 2 Surat Permohonan Kredit Transfer (Learning Agreement).

Semua konten tersebut harus dipersiapkan dan disertakan dalam video Tugas Akhir sesuai dengan peraturan yang berlaku."
17,Bagaimana cara pengecekan file yang telah terunggah di POmITS?,Pengecekan file yang telah terunggah dapat dilakukan di https://lpmp2ki.its.ac.id/pomits.,"['Program MB-KM, mengajukan Form 1 Matching Up Program MB-KM Ke MK Inti Prodi (jika konversi kegiatan ke Mata Kuliah Inti) dan Form 2 Surat Permohonan Kredit Transfer (Learning Agreement). 8. Form 1 dan Form 2 dapat diakses di link https://its.id/Form12SEWR1RencanaMBKM.', 'B. Bagi Dosen Wali 1. Melakukan pendampingan dan pengecekan dari pengajuan perencanaan kegiatan SKEM/ program MB-KM yang diajukan oleh mahasiswa. 2. Jika dinilai sudah sesuai pengajuan perencanaan Kegiatan SKEM/ Program MB-KM oleh mahasiswa, dosen wali dapat melakukan persetujuan FRS. \nDemikian Surat Edaran ini dibuat untuk dilaksanakan dengan sebaik - baiknya. Atas perhatiannya diucapkan terimakasih.', 'A. Bagi Mahasiswa 1. Membuat perencanaan Kegiatan SKEM/ Program MB-KM dilaksanakan di awal semester. 2. Memilih kelas MB-KM secara mandiri melalui menu Formulir Rencana Studi (FRS) di SI Akademik. 3. Membuat dan menyimpan usulan portofolio yang tersedia di myITS StudentConnect untuk 1 (satu) semester ke depan. 4. Merencanakan SKEM dan memetakan portofolio (sehubungan dengan Bentuk Kegiatan Pembelajaran/ BKP MB-KM) yang telah diusulkan dengan sks mata kuliah yang ingin dikonversikan. 5. Melakukan perwalian dengan dosen wali untuk kemudian mendapatkan persetujuan FRS. 6. Panduan pengguna dan rencana kegiatan SKEM/ Program MB-KM dan penjelasan terkait lainnya dapat diakses di link https://its.id/panduan-rencana-skem-MBKM dan https://its.id/RencanaKegiatanSKEMMBKM . 7. Bagi mahasiswa yang merencanakan Program MB-KM, mengajukan Form 1 Matching Up Program MB-KM Ke MK Inti Prodi (jika konversi kegiatan ke Mata Kuliah Inti) dan Form 2 Surat Permohonan Kredit Transfer (Learning Agreement). 8.', 'Nomor : 1710/IT2.I/T/TU.00.08/II/2024 Perihal : Pelaksanaan Perencanaan Kegiatan SKEM/ Program MB-KM Lampiran : 1 lembar \nKepada Yth. Para Dekan Para Kepala Departemen Para Kepala Program Studi Sarjana dan Sarjana Terapan di Tempat']","Untuk melakukan pengecekan file yang telah terunggah di POmITS, Anda dapat mengikuti langkah-langkah berikut:
1. Masuk ke akun POmITS menggunakan username dan password yang telah Anda miliki.
2. Setelah masuk, cari menu atau opsi yang mengarah ke daftar file yang telah Anda unggah.
3. Pilih file yang ingin Anda cek dengan mengklik atau membuka file tersebut.
4. Periksa isi file tersebut untuk memastikan bahwa file yang diunggah sesuai dengan yang Anda inginkan.
5. Jika ada kesalahan atau perlu revisi, Anda dapat melakukan perubahan atau penggantian file tersebut sesuai kebutuhan.

Jika Anda mengalami kesulitan dalam melakukan pengecekan file di POmITS, Anda dapat menghubungi pihak terkait atau administrator POmITS untuk bantuan lebih lanjut."
18,Apa yang harus dilakukan jika terjadi kesalahan pada file yang sudah terunggah?,"Jika terjadi kesalahan pada file, mahasiswa dapat melakukan penghapusan artikel dan unggah ulang dengan mengikuti form pada link: https://its.id/FHAJTeknikITSPOMITS, https://its.id/FHAJSainsSenilTSPOMITS, dan https://its.id/FHAJRepositorylTSPOMITS.","['B. Bagi Dosen Wali 1. Melakukan pendampingan dan pengecekan dari pengajuan perencanaan kegiatan SKEM/ program MB-KM yang diajukan oleh mahasiswa. 2. Jika dinilai sudah sesuai pengajuan perencanaan Kegiatan SKEM/ Program MB-KM oleh mahasiswa, dosen wali dapat melakukan persetujuan FRS. \nDemikian Surat Edaran ini dibuat untuk dilaksanakan dengan sebaik - baiknya. Atas perhatiannya diucapkan terimakasih.', 'Program MB-KM, mengajukan Form 1 Matching Up Program MB-KM Ke MK Inti Prodi (jika konversi kegiatan ke Mata Kuliah Inti) dan Form 2 Surat Permohonan Kredit Transfer (Learning Agreement). 8. Form 1 dan Form 2 dapat diakses di link https://its.id/Form12SEWR1RencanaMBKM.', 'A. Bagi Mahasiswa 1. Membuat perencanaan Kegiatan SKEM/ Program MB-KM dilaksanakan di awal semester. 2. Memilih kelas MB-KM secara mandiri melalui menu Formulir Rencana Studi (FRS) di SI Akademik. 3. Membuat dan menyimpan usulan portofolio yang tersedia di myITS StudentConnect untuk 1 (satu) semester ke depan. 4. Merencanakan SKEM dan memetakan portofolio (sehubungan dengan Bentuk Kegiatan Pembelajaran/ BKP MB-KM) yang telah diusulkan dengan sks mata kuliah yang ingin dikonversikan. 5. Melakukan perwalian dengan dosen wali untuk kemudian mendapatkan persetujuan FRS. 6. Panduan pengguna dan rencana kegiatan SKEM/ Program MB-KM dan penjelasan terkait lainnya dapat diakses di link https://its.id/panduan-rencana-skem-MBKM dan https://its.id/RencanaKegiatanSKEMMBKM . 7. Bagi mahasiswa yang merencanakan Program MB-KM, mengajukan Form 1 Matching Up Program MB-KM Ke MK Inti Prodi (jika konversi kegiatan ke Mata Kuliah Inti) dan Form 2 Surat Permohonan Kredit Transfer (Learning Agreement). 8.', 'Nomor : 1710/IT2.I/T/TU.00.08/II/2024 Perihal : Pelaksanaan Perencanaan Kegiatan SKEM/ Program MB-KM Lampiran : 1 lembar \nKepada Yth. Para Dekan Para Kepala Departemen Para Kepala Program Studi Sarjana dan Sarjana Terapan di Tempat']","Jika terjadi kesalahan pada file yang sudah terunggah, mahasiswa dapat menghubungi dosen wali untuk meminta bantuan dan petunjuk lebih lanjut dalam menyelesaikan masalah tersebut. Dosen wali dapat memberikan arahan mengenai langkah-langkah yang perlu diambil untuk memperbaiki kesalahan tersebut. Selain itu, mahasiswa juga dapat meminta bantuan kepada pihak terkait di perguruan tinggi untuk mendapatkan solusi yang tepat terkait dengan file yang sudah terunggah namun mengalami kesalahan."
19,Apa saja unsur dalam proposal tesis?,"Unsur dalam proposal tesis terdiri dari: Judul, Lembar Pengesahan, Abstrak, Daftar isi, Bagian tubuh (bab-bab), Rencana dan Jadwal Kerja Penelitian dan Penyusunan Tesis, Daftar pustaka, dan Lampiran.","['Sehubungan dengan kurikulum Program Sarjana dan Sarjana Terapan tahun 2023 – 2028 maka Berikut kami sampaikan beberapa teknis terkait pelaksanaan perencanaan kegiatan Satuan Kegiatan Ekstrakurikuler Mahasiswa (SKEM)/ program Merdeka Belajar–Kampus Merdeka (MB-KM) disampaikan bahwa:', 'Nomor : 1710/IT2.I/T/TU.00.08/II/2024 Perihal : Pelaksanaan Perencanaan Kegiatan SKEM/ Program MB-KM Lampiran : 1 lembar \nKepada Yth. Para Dekan Para Kepala Departemen Para Kepala Program Studi Sarjana dan Sarjana Terapan di Tempat', 'A. Bagi Mahasiswa 1. Membuat perencanaan Kegiatan SKEM/ Program MB-KM dilaksanakan di awal semester. 2. Memilih kelas MB-KM secara mandiri melalui menu Formulir Rencana Studi (FRS) di SI Akademik. 3. Membuat dan menyimpan usulan portofolio yang tersedia di myITS StudentConnect untuk 1 (satu) semester ke depan. 4. Merencanakan SKEM dan memetakan portofolio (sehubungan dengan Bentuk Kegiatan Pembelajaran/ BKP MB-KM) yang telah diusulkan dengan sks mata kuliah yang ingin dikonversikan. 5. Melakukan perwalian dengan dosen wali untuk kemudian mendapatkan persetujuan FRS. 6. Panduan pengguna dan rencana kegiatan SKEM/ Program MB-KM dan penjelasan terkait lainnya dapat diakses di link https://its.id/panduan-rencana-skem-MBKM dan https://its.id/RencanaKegiatanSKEMMBKM . 7. Bagi mahasiswa yang merencanakan Program MB-KM, mengajukan Form 1 Matching Up Program MB-KM Ke MK Inti Prodi (jika konversi kegiatan ke Mata Kuliah Inti) dan Form 2 Surat Permohonan Kredit Transfer (Learning Agreement). 8.', 'B. Bagi Dosen Wali 1. Melakukan pendampingan dan pengecekan dari pengajuan perencanaan kegiatan SKEM/ program MB-KM yang diajukan oleh mahasiswa. 2. Jika dinilai sudah sesuai pengajuan perencanaan Kegiatan SKEM/ Program MB-KM oleh mahasiswa, dosen wali dapat melakukan persetujuan FRS. \nDemikian Surat Edaran ini dibuat untuk dilaksanakan dengan sebaik - baiknya. Atas perhatiannya diucapkan terimakasih.']",Saya tidak tahu.
